codigo_ies_padre,ies,ano,tasa,tipo,categoria,nivel_de_formacion,tasa_lag1,tasa_lag2,tasa_lag3,rolling_mean_3,rolling_std_3,tasa_predicha
9127.0,CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,2022,46.69,TGA,IES Padre Nivel Formacin,Universitario,46.85,46.56,46.32,22.7133,23.4574,45.775772
9128.0,LCI - FUNDACION TECNOLOGICA,2022,36.18,TGA,IES Padre Nivel Formacin,TyT,33.06,31.12,29.81,26.6367,24.0764,32.542286
9129.0,FUNDACION UNIVERSITARIA CAFAM -UNICAFAM,2022,16.34,TGA,IES Padre Nivel Formacin,TyT,13.76,12.49,10.94,31.2233,16.6213,14.382724
9129.0,FUNDACION UNIVERSITARIA CAFAM -UNICAFAM,2022,37.71,TGA,IES Padre Nivel Formacin,Universitario,29.55,28.25,27.28,25.4567,10.2805,29.997719
4826.0,CORPORACION UNIVERSITARIA REGIONAL DEL CARIBE -IAFIC-,2022,21.07,TGA,IES Padre Nivel Formacin,Universitario,24.93,26.46,26.82,22.7467,8.1183,26.245985
9899.0,INSTITUCION UNIVERSITARIA DE COLOMBIA - UNIVERSITARIA DE COLOMBIA,2022,41.29,TGA,IES Padre Nivel Formacin,Universitario,44.81,47.02,49.31,33.0967,10.4037,46.57352
9900.0,CORPORACION UNIVERSITARIA U DE COLOMBIA,2022,59.38,TGA,IES Padre Nivel Formacin,Universitario,60.05,53.85,51.11,43.2633,17.611,53.754166
9905.0,FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET,2022,47.75,TGA,IES Padre Nivel Formacin,TyT,47.28,46.85,45.27,28.99,20.9391,48.366833
9906.0,CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES,2022,18.03,TGA,IES Padre Nivel Formacin,TyT,18.75,21.21,21.43,33.19,14.2682,20.558464
9906.0,CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES,2022,28.28,TGA,IES Padre Nivel Formacin,Universitario,21.9,20.3,17.18,29.31,15.642,22.135069
9907.0,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA,2022,38.01,TGA,IES Padre Nivel Formacin,TyT,39.89,40.68,33.65,26.8467,11.4051,38.738564
9913.0,CORPORACION UNIVERSITARIA DE ASTURIAS,2022,5.2,TGA,IES Padre Nivel Formacin,TyT,5.09,3.36,3.78,29.2967,21.0179,9.202108
9914.0,"ELITE- ESCUELA LATINOAMERICANA DE INGENIEROS, TECNOLOGOS Y EMPRESARIOS",2022,18.45,TGA,IES Padre Nivel Formacin,TyT,18.03,16.85,20.25,14.66,8.4078,17.82541
9107.0,ESCUELA DE INGENIEROS MILITARES,2022,27.74,TGA,IES Padre Nivel Formacin,Universitario,29.05,26.27,24.8,30.7667,13.676,28.036322
9915.0,UNIVERSITARIA VIRTUAL INTERNACIONAL,2022,13.58,TGA,IES Padre Nivel Formacin,TyT,12.54,13.07,11.48,34.97,29.1801,14.153826
9116.0,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA,2022,12.8,TAI,IES Padre Nivel Formacin,Universitario,10.26,12.11,20.99,30.2533,32.6748,15.084523
9117.0,ESCUELA INTERNACIONAL DE ESTUDIOS SUPERIORES - INTER,2022,30.0,TAI,IES Padre Nivel Formacin,TyT,18.18,22.22,29.03,13.66,4.0771,21.90001
9119.0,CORPORACION UNIVERSITARIA AMERICANA,2022,19.1,TAI,IES Padre Nivel Formacin,TyT,25.45,20.44,19.77,17.9633,7.5973,22.39519
9119.0,CORPORACION UNIVERSITARIA AMERICANA,2022,18.58,TAI,IES Padre Nivel Formacin,Universitario,16.34,16.74,17.54,19.99,4.8172,16.52698
1113.0,UNIVERSIDAD DE CORDOBA,2022,29.77,TGA,IES Padre Nivel Formacin,Universitario,29.36,28.71,28.18,23.7167,6.6808,30.249464
5802.0,UNIVERSIDAD ECCI,2023,12.55,TDA,IES Padre Nivel Formacin,TyT,12.38,16.95,12.5,19.36,8.8837,14.10558
5801.0,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,2023,13.87,TDA,IES Padre Nivel Formacin,Universitario,10.09,10.54,7.72,17.2767,10.5269,9.8692255
5801.0,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,2023,16.54,TDA,IES Padre Nivel Formacin,TyT,20.1,16.15,10.27,14.19,5.2447,17.302492
4837.0,"CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-",2023,8.55,TDA,IES Padre Nivel Formacin,Universitario,10.46,15.15,8.44,13.55,5.6755,11.240946
4837.0,"CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-",2023,6.93,TDA,IES Padre Nivel Formacin,TyT,7.0,5.3,6.5,12.52,6.7886,7.922128
4835.0,CORPORACION UNIVERSITARIA TALLER CINCO CENTRO DE DISEO,2023,8.56,TDA,IES Padre Nivel Formacin,Universitario,8.24,10.73,8.1,8.5667,1.753,8.749592
4835.0,CORPORACION UNIVERSITARIA TALLER CINCO CENTRO DE DISEO,2023,23.53,TDA,IES Padre Nivel Formacin,TyT,4.17,44.44,16.48,6.47,2.0861,21.13506
9900.0,CORPORACION UNIVERSITARIA U DE COLOMBIA,2023,7.77,TDA,IES Padre Nivel Formacin,Universitario,6.71,8.24,9.97,10.0367,8.0623,7.6097116
9899.0,INSTITUCION UNIVERSITARIA DE COLOMBIA - UNIVERSITARIA DE COLOMBIA,2023,99.66,TDA,IES Padre Nivel Formacin,Universitario,90.24,67.3,82.24,38.7267,45.0489,52.14063
9131.0,FUNDACIN UNIVERSITARIA CERVANTES SAN AGUSTN - UNICERVANTES,2023,11.76,TDA,IES Padre Nivel Formacin,Universitario,12.67,13.68,24.1,36.54,46.6009,12.57986
9129.0,FUNDACION UNIVERSITARIA CAFAM -UNICAFAM,2023,11.94,TDA,IES Padre Nivel Formacin,Universitario,9.88,9.46,9.85,37.5967,45.6118,11.168378
9129.0,FUNDACION UNIVERSITARIA CAFAM -UNICAFAM,2023,15.18,TDA,IES Padre Nivel Formacin,TyT,14.34,20.03,11.55,12.2967,2.2533,14.868653
9128.0,LCI - FUNDACION TECNOLOGICA,2023,12.46,TDA,IES Padre Nivel Formacin,TyT,10.2,26.25,9.76,11.4733,2.4878,13.987928
9127.0,CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,2023,9.75,TDA,IES Padre Nivel Formacin,Universitario,10.95,9.54,8.39,11.83,2.2058,10.0894575
9126.0,CORPORACION TECNOLOGICA INDOAMERICA,2023,20.92,TDA,IES Padre Nivel Formacin,TyT,21.53,35.94,23.81,14.2267,6.336,22.276072
9124.0,TECNOLOGICO COREDI,2023,3.03,TDA,IES Padre Nivel Formacin,TyT,24.55,7.32,0.83,19.01,7.1416,22.542099
9121.0,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO,2023,11.23,TDA,IES Padre Nivel Formacin,Universitario,10.82,18.25,16.49,18.9667,7.215,13.339945
9121.0,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO,2023,9.75,TDA,IES Padre Nivel Formacin,TyT,11.21,24.93,15.34,15.5267,7.8169,14.716455
9120.0,FUNDACION UNIVERSITARIA BELLAS ARTES,2023,13.43,TDA,IES Padre Nivel Formacin,Universitario,13.13,17.37,13.73,11.72,1.2366,13.05909
9119.0,CORPORACION UNIVERSITARIA AMERICANA,2023,12.47,TDA,IES Padre Nivel Formacin,Universitario,11.73,13.03,11.25,12.0233,0.993,11.622474
9119.0,CORPORACION UNIVERSITARIA AMERICANA,2023,14.39,TDA,IES Padre Nivel Formacin,TyT,14.26,18.59,11.9,13.04,1.2674,14.832248
9117.0,ESCUELA INTERNACIONAL DE ESTUDIOS SUPERIORES - INTER,2023,0.0,TDA,IES Padre Nivel Formacin,TyT,42.11,19.05,40.91,22.7,16.8571,31.47862
9921.0,FUNDACION UNIVERSITARIA CATOLICA DEL SUR - UNICATOLICA DEL SUR,2023,2.2,TDA,IES Padre Nivel Formacin,Universitario,2.67,0.83,3.53,19.68,20.2709,17.27197
9915.0,UNIVERSITARIA VIRTUAL INTERNACIONAL,2023,26.52,TDA,IES Padre Nivel Formacin,Universitario,50.84,19.62,42.09,31.8733,25.6647,32.79028
9915.0,UNIVERSITARIA VIRTUAL INTERNACIONAL,2023,36.45,TDA,IES Padre Nivel Formacin,TyT,65.52,30.41,45.87,39.6767,32.8785,47.41095
9914.0,"ELITE- ESCUELA LATINOAMERICANA DE INGENIEROS, TECNOLOGOS Y EMPRESARIOS",2023,28.38,TDA,IES Padre Nivel Formacin,Universitario,23.38,10.71,17.71,46.58,21.3905,19.419039
9914.0,"ELITE- ESCUELA LATINOAMERICANA DE INGENIEROS, TECNOLOGOS Y EMPRESARIOS",2023,17.69,TDA,IES Padre Nivel Formacin,TyT,23.4,0.0,18.67,37.4333,24.3238,27.921371
9913.0,CORPORACION UNIVERSITARIA DE ASTURIAS,2023,30.02,TDA,IES Padre Nivel Formacin,Universitario,30.3,20.69,16.2,25.6933,3.9895,21.910368
9913.0,CORPORACION UNIVERSITARIA DE ASTURIAS,2023,32.77,TDA,IES Padre Nivel Formacin,TyT,32.07,15.3,9.36,28.59,4.581,22.129612
9907.0,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA,2023,5.25,TDA,IES Padre Nivel Formacin,Universitario,5.12,8.94,6.22,22.4967,15.0746,7.066628
9907.0,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA,2023,17.16,TDA,IES Padre Nivel Formacin,TyT,9.93,17.29,18.01,15.7067,14.3737,14.864357
9906.0,CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES,2023,11.21,TDA,IES Padre Nivel Formacin,Universitario,10.77,14.49,9.09,8.6067,3.0486,11.188453
9906.0,CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES,2023,10.0,TDA,IES Padre Nivel Formacin,TyT,15.22,3.7,28.57,11.9733,2.8429,13.698639
9905.0,FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET,2023,16.84,TDA,IES Padre Nivel Formacin,TyT,11.45,14.58,7.22,12.48,2.3971,12.575387
9904.0,FUNDACION UNIVERSITARIA COLOMBO GERMANA,2023,24.32,TDA,IES Padre Nivel Formacin,TyT,24.56,30.84,21.35,20.15,7.5347,23.075954
9903.0,CORPORACION DE EDUCACION TECNOLOGICA COLSUBSIDIO- AIRBUS GROUP,2023,12.06,TDA,IES Padre Nivel Formacin,TyT,27.12,100.0,100.0,25.3733,1.5138,34.47299
9902.0,FUNDACION UNIVERSITARIA COMFENALCO SANTANDER,2023,37.5,TDA,IES Padre Nivel Formacin,Universitario,100.0,12.5,22.22,50.56,42.8354,35.92654
9915.0,UNIVERSITARIA VIRTUAL INTERNACIONAL,2023,13.4,TGA,IES Padre Nivel Formacin,TyT,13.58,12.54,13.07,20.4233,6.1614,14.125906
9914.0,"ELITE- ESCUELA LATINOAMERICANA DE INGENIEROS, TECNOLOGOS Y EMPRESARIOS",2023,18.75,TGA,IES Padre Nivel Formacin,TyT,18.45,18.03,16.85,24.01,14.0602,19.28889
9913.0,CORPORACION UNIVERSITARIA DE ASTURIAS,2023,27.85,TGA,IES Padre Nivel Formacin,Universitario,24.44,20.86,31.25,27.63,11.1235,25.032663
9913.0,CORPORACION UNIVERSITARIA DE ASTURIAS,2023,4.98,TGA,IES Padre Nivel Formacin,TyT,5.2,5.09,3.36,16.03,9.8456,8.403147
9907.0,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA,2023,44.36,TGA,IES Padre Nivel Formacin,Universitario,45.79,42.91,28.07,25.1433,20.3041,38.20265
9907.0,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA,2023,34.57,TGA,IES Padre Nivel Formacin,TyT,38.01,39.89,40.68,29.6667,21.5429,40.13489
9906.0,CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES,2023,29.36,TGA,IES Padre Nivel Formacin,Universitario,28.28,21.9,20.3,37.36,8.7731,25.702114
9906.0,CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES,2023,20.31,TGA,IES Padre Nivel Formacin,TyT,18.03,18.75,21.21,28.1067,9.9911,19.765825
9905.0,FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET,2023,48.65,TGA,IES Padre Nivel Formacin,TyT,47.75,47.28,46.85,31.3533,15.0965,47.26363
9904.0,FUNDACION UNIVERSITARIA COLOMBO GERMANA,2023,35.01,TGA,IES Padre Nivel Formacin,TyT,33.72,33.54,31.35,33.1667,14.8677,33.824844
9900.0,CORPORACION UNIVERSITARIA U DE COLOMBIA,2023,57.39,TGA,IES Padre Nivel Formacin,Universitario,59.38,60.05,53.85,22.24,32.1714,51.20236
9899.0,INSTITUCION UNIVERSITARIA DE COLOMBIA - UNIVERSITARIA DE COLOMBIA,2023,41.84,TGA,IES Padre Nivel Formacin,Universitario,41.29,44.81,47.02,34.5533,28.7923,44.709114
9131.0,FUNDACIN UNIVERSITARIA CERVANTES SAN AGUSTN - UNICERVANTES,2023,61.05,TGA,IES Padre Nivel Formacin,Universitario,62.62,67.96,36.67,54.43,11.4943,51.722008
9129.0,FUNDACION UNIVERSITARIA CAFAM -UNICAFAM,2023,38.38,TGA,IES Padre Nivel Formacin,Universitario,37.71,29.55,28.25,47.2067,13.4678,34.8599
9129.0,FUNDACION UNIVERSITARIA CAFAM -UNICAFAM,2023,18.22,TGA,IES Padre Nivel Formacin,TyT,16.34,13.76,12.49,38.89,23.1626,15.854357
9128.0,LCI - FUNDACION TECNOLOGICA,2023,39.46,TGA,IES Padre Nivel Formacin,TyT,36.18,33.06,31.12,30.0767,11.9209,35.36566
9127.0,CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,2023,46.69,TGA,IES Padre Nivel Formacin,Universitario,46.69,46.85,46.56,33.07,15.4122,47.172474
9127.0,CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,2023,0.0,TGA,IES Padre Nivel Formacin,TyT,0.0,0.0,0.0,27.6233,24.4929,8.202104
9126.0,CORPORACION TECNOLOGICA INDOAMERICA,2023,21.03,TGA,IES Padre Nivel Formacin,TyT,20.66,21.29,20.48,22.45,23.3964,21.39297
9124.0,TECNOLOGICO COREDI,2023,59.39,TGA,IES Padre Nivel Formacin,TyT,59.37,59.36,59.19,26.6767,30.1388,57.491425
9121.0,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO,2023,31.79,TGA,IES Padre Nivel Formacin,Universitario,31.89,29.73,26.69,37.3067,19.9154,31.531906
4806.0,CORPORACION CENTRO DE ESTUDIOS ARTISTICOS Y TECNICOS-CEART-,2023,17.65,TAI,IES Padre Nivel Formacin,TyT,35.29,36.84,56.25,42.1833,14.9809,39.214172
9110.0,SERVICIO NACIONAL DE APRENDIZAJE-SENA-,2023,30.25,TAI,IES Padre Nivel Formacin,TyT,24.94,24.04,25.72,30.7067,5.2755,24.781075
9107.0,ESCUELA DE INGENIEROS MILITARES,2023,15.55,TAI,IES Padre Nivel Formacin,Universitario,12.8,11.13,12.96,24.3433,11.2569,12.5639305
9107.0,ESCUELA DE INGENIEROS MILITARES,2023,0.0,TAI,IES Padre Nivel Formacin,TyT,0.0,16.67,5.88,12.58,12.4715,9.858233
9105.0,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,2023,8.7,TAI,IES Padre Nivel Formacin,Universitario,22.25,5.09,4.06,11.6833,11.167,15.835769
9104.0,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA,2023,4.05,TAI,IES Padre Nivel Formacin,Universitario,3.86,0.57,3.38,8.7033,11.8895,9.494758
9103.0,ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ,2023,4.91,TAI,IES Padre Nivel Formacin,Universitario,5.66,0.75,6.65,10.59,10.1379,11.162905
9102.0,ESCUELA DE SUBOFICIALES DE LA FUERZA AEREA COLOMBIANA ANDRES M. DIAZ,2023,4.11,TAI,IES Padre Nivel Formacin,TyT,12.4,0.54,0.97,7.3067,4.5018,16.414133
5802.0,UNIVERSIDAD ECCI,2023,13.72,TAI,IES Padre Nivel Formacin,Universitario,11.46,17.28,18.21,9.84,3.6504,13.951784
5802.0,UNIVERSIDAD ECCI,2023,15.61,TAI,IES Padre Nivel Formacin,TyT,14.93,23.79,18.75,12.93,1.7947,19.045748
5801.0,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,2023,16.88,TAI,IES Padre Nivel Formacin,Universitario,22.04,8.42,6.62,16.1433,5.3934,16.880922
5801.0,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,2023,26.14,TAI,IES Padre Nivel Formacin,TyT,18.95,25.23,10.09,18.64,3.5651,18.407951
4837.0,"CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-",2023,13.51,TAI,IES Padre Nivel Formacin,Universitario,11.66,7.58,9.45,17.55,5.3297,10.586723
4837.0,"CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-",2023,12.05,TAI,IES Padre Nivel Formacin,TyT,8.03,8.96,8.99,12.88,5.5613,10.7021475
4835.0,CORPORACION UNIVERSITARIA TALLER CINCO CENTRO DE DISEO,2023,12.79,TAI,IES Padre Nivel Formacin,Universitario,10.53,12.3,8.92,10.0733,1.8576,11.233509
4835.0,CORPORACION UNIVERSITARIA TALLER CINCO CENTRO DE DISEO,2023,23.08,TAI,IES Padre Nivel Formacin,TyT,30.43,33.33,17.65,16.33,12.2748,28.16059
4112.0,COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC,2023,21.93,TAI,IES Padre Nivel Formacin,TyT,16.24,21.85,11.53,19.0667,10.2467,17.373444
4829.0,CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES,2023,36.0,TAI,IES Padre Nivel Formacin,TyT,42.17,40.99,26.09,29.6133,12.9843,36.813538
4826.0,CORPORACION UNIVERSITARIA REGIONAL DEL CARIBE -IAFIC-,2023,70.83,TAI,IES Padre Nivel Formacin,Universitario,100.0,88.6,78.95,52.8033,42.8805,69.730354
4826.0,CORPORACION UNIVERSITARIA REGIONAL DEL CARIBE -IAFIC-,2023,100.0,TAI,IES Padre Nivel Formacin,TyT,100.0,90.67,84.54,80.7233,33.3882,94.88143
4825.0,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF,2023,19.29,TAI,IES Padre Nivel Formacin,TyT,16.8,23.1,21.29,42.8533,49.5546,18.462994
4822.0,CORPORACION ESCUELA DE ARTES Y LETRAS,2023,17.08,TAI,IES Padre Nivel Formacin,Universitario,16.69,12.81,14.7,15.0833,2.8786,14.980839
4822.0,CORPORACION ESCUELA DE ARTES Y LETRAS,2023,19.2,TAI,IES Padre Nivel Formacin,TyT,18.35,17.98,17.88,17.28,0.9283,19.217014
4818.0,CORPORACION UNIVERSITARIA LATINOAMERICANA - CUL,2023,14.72,TAI,IES Padre Nivel Formacin,Universitario,16.86,15.93,20.2,17.3,0.9133,16.216534
4818.0,CORPORACION UNIVERSITARIA LATINOAMERICANA - CUL,2023,19.3,TAI,IES Padre Nivel Formacin,TyT,23.25,30.05,21.7,19.4867,3.3432,23.93549
4817.0,CORPORACION EDUCATIVA DEL LITORAL,2023,15.25,TAI,IES Padre Nivel Formacin,TyT,22.74,37.34,80.52,20.95,3.5512,30.362993
4813.0,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,2023,28.77,TAI,IES Padre Nivel Formacin,Universitario,32.74,27.66,38.31,26.2433,5.6321,30.582747
4813.0,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,2023,33.01,TAI,IES Padre Nivel Formacin,TyT,35.59,30.49,38.02,30.3567,6.7484,36.450806
4810.0,CORPORACION UNIVERSITARIA CENDA,2023,11.33,TAI,IES Padre Nivel Formacin,Universitario,13.95,13.39,14.92,27.4267,11.7578,14.660206
4810.0,CORPORACION UNIVERSITARIA CENDA,2023,19.1,TAI,IES Padre Nivel Formacin,TyT,15.45,25.81,16.02,21.6633,12.0841,19.959623
4808.0,CORPORACION REGIONAL DE EDUCACION SUPERIOR-CRES-DE CALI,2023,100.0,TAI,IES Padre Nivel Formacin,TyT,0.0,87.56,73.12,9.8,8.5201,20.867842
3831.0,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA,2023,14.07,TAI,IES Padre Nivel Formacin,Universitario,19.14,18.84,16.5,11.53,10.1543,18.255632
4803.0,CORPORACION POLITECNICO COLOMBO ANDINO,2023,41.18,TAI,IES Padre Nivel Formacin,TyT,36.36,40.74,22.73,18.5,18.1884,31.442394
4801.0,CORPORACION ACADEMIA SUPERIOR DE ARTES,2023,23.56,TAI,IES Padre Nivel Formacin,TyT,25.3,21.34,22.1,26.9333,8.7254,23.84564
4727.0,POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR,2023,30.75,TAI,IES Padre Nivel Formacin,TyT,33.43,37.13,45.43,31.6967,5.7301,36.709076
4726.0,FUNDACION UNIVERSITARIA SAN MATEO - SAN MATEO EDUCACION SUPERIOR,2023,20.46,TAI,IES Padre Nivel Formacin,Universitario,20.51,24.58,25.44,26.4133,6.5316,21.228905
4726.0,FUNDACION UNIVERSITARIA SAN MATEO - SAN MATEO EDUCACION SUPERIOR,2023,22.37,TAI,IES Padre Nivel Formacin,TyT,19.48,33.0,22.55,24.4733,7.7738,24.799738
4721.0,FUNDACION UNIVERSITARIA HORIZONTE,2023,24.44,TAI,IES Padre Nivel Formacin,Universitario,21.37,18.32,19.8,20.4533,0.9463,19.567822
4721.0,FUNDACION UNIVERSITARIA HORIZONTE,2023,32.02,TAI,IES Padre Nivel Formacin,TyT,24.47,28.1,28.86,21.7733,2.5193,27.064018
4719.0,FUNDACION DE EDUCACION SUPERIOR NUEVA AMERICA,2023,32.41,TAI,IES Padre Nivel Formacin,TyT,34.15,44.21,38.41,26.6633,6.6663,38.28736
4714.0,FUNDACION INTERAMERICANA TECNICA-FIT-,2023,33.82,TAI,IES Padre Nivel Formacin,TyT,40.0,32.5,30.14,32.8733,7.8433,34.368645
4710.0,POLITECNICO INDOAMERICANO,2023,34.34,TAI,IES Padre Nivel Formacin,TyT,33.33,100.0,0.0,35.8267,3.6374,34.5587
4709.0,INSTITUCION UNIVERSITARIA EAM,2023,21.05,TAI,IES Padre Nivel Formacin,Universitario,0.0,0.0,50.0,24.4433,21.4296,39.147038
4709.0,INSTITUCION UNIVERSITARIA EAM,2023,11.16,TAI,IES Padre Nivel Formacin,TyT,10.36,22.29,16.09,14.5633,17.0579,17.744274
4702.0,FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-,2023,96.86,TAI,IES Padre Nivel Formacin,Universitario,98.69,91.14,43.51,36.35,54.236,58.102448
4702.0,FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-,2023,84.95,TAI,IES Padre Nivel Formacin,TyT,80.95,42.1,39.28,63.3333,46.7259,39.570248
4701.0,FUNDACION ACADEMIA DE DIBUJO PROFESIONAL,2023,27.4,TAI,IES Padre Nivel Formacin,TyT,26.25,28.51,24.38,68.63,37.7588,26.632557
3811.0,CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION,2023,100.0,TAI,IES Padre Nivel Formacin,TyT,23.93,21.88,36.27,43.71,32.2716,27.23371
4111.0,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA,2023,12.3,TAI,IES Padre Nivel Formacin,TyT,13.13,29.45,17.29,21.1033,7.0019,19.91493
4110.0,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,2023,16.67,TAI,IES Padre Nivel Formacin,Universitario,16.67,8.11,5.77,17.91,5.5057,13.605102
4110.0,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,2023,9.43,TAI,IES Padre Nivel Formacin,TyT,25.38,11.49,10.75,18.3933,6.3042,19.91627
4109.0,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,2023,22.31,TAI,IES Padre Nivel Formacin,TyT,39.32,26.21,34.47,27.1233,11.4252,33.3367
4108.0,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,2023,10.2,TAI,IES Padre Nivel Formacin,Universitario,25.4,19.35,14.75,30.0333,8.0425,21.282782
4108.0,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,2023,12.49,TAI,IES Padre Nivel Formacin,TyT,15.75,15.96,16.7,26.8233,11.8493,17.619064
4107.0,INSTITUTO TECNICO AGRICOLA ITA,2023,24.61,TAI,IES Padre Nivel Formacin,TyT,33.4,32.91,56.11,27.1933,9.9221,35.959812
4106.0,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES,2023,32.56,TAI,IES Padre Nivel Formacin,TyT,40.28,21.16,29.55,35.37,4.2798,32.497112
4102.0,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,2023,33.13,TAI,IES Padre Nivel Formacin,TyT,39.29,25.78,39.21,37.6567,3.7195,36.081005
4101.0,INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO,2023,9.85,TAI,IES Padre Nivel Formacin,Universitario,18.52,15.45,40.7,32.6967,12.2873,18.585558
4101.0,INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO,2023,11.91,TAI,IES Padre Nivel Formacin,TyT,13.95,16.16,18.57,23.92,13.5055,16.608416
3902.0,ESCUELA  MILITAR DE SUBOFICIALES SARGENTO INOCENCIO CHINCA,2023,2.21,TAI,IES Padre Nivel Formacin,TyT,2.92,1.59,2.19,11.7967,8.0198,6.0436945
3901.0,ESCUELA DE FORMACION DE INFANTERIA DE MARINA,2023,5.41,TAI,IES Padre Nivel Formacin,TyT,9.54,0.58,5.84,8.8033,5.5518,10.496364
3834.0,CORPORACION TECNOLOGICA CATOLICA DE OCCIDENTE - TECOC -,2023,8.82,TAI,IES Padre Nivel Formacin,TyT,10.26,51.76,5.21,7.5733,4.046,23.092
3718.0,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,2023,15.25,TAI,IES Padre Nivel Formacin,TyT,14.1,15.4,19.9,11.3,2.4514,16.15489
3831.0,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA,2023,17.21,TAI,IES Padre Nivel Formacin,TyT,19.51,23.05,21.09,14.6233,4.6472,21.11969
3830.0,CORPORACION UNIVERSAL DE INVESTIGACION Y TECNOLOGIA -CORUNIVERSITEC-,2023,7.44,TAI,IES Padre Nivel Formacin,TyT,0.0,0.0,48.36,11.2033,10.0724,15.438812
3828.0,TECNOLOGICA DEL SUR,2023,100.0,TAI,IES Padre Nivel Formacin,TyT,80.95,26.09,52.47,33.4867,42.2461,50.469555
3827.0,POLITECNICO SANTAFE DE BOGOTA,2023,91.91,TAI,IES Padre Nivel Formacin,TyT,97.78,0.0,51.85,59.5767,52.2766,29.002064
3826.0,CORPORACION INTERNACIONAL PARA EL DESARROLLO EDUCATIVO -CIDE-,2023,7.69,TAI,IES Padre Nivel Formacin,Universitario,16.02,14.49,10.0,64.9167,43.1738,14.266571
