CODIGO IES PADRE,IES,Año,Tasa,Tipo,Categoria,Nivel de formacion
9102.0,ESCUELA DE SUBOFICIALES DE LA FUERZA AEREA COLOMBIANA ANDRES M. DIAZ,2010,2.92,TDA,IES Padre Total,nan
9103.0,ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ,2010,6.27,TDA,IES Padre Total,nan
9104.0,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA,2010,0.12,TDA,IES Padre Total,nan
9105.0,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,2010,4.42,TDA,IES Padre Total,nan
9107.0,ESCUELA DE INGENIEROS MILITARES,2010,35.44,TDA,IES Padre Total,nan
9116.0,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA,2010,53.16,TDA,IES Padre Total,nan
9117.0,ESCUELA INTERNACIONAL DE ESTUDIOS SUPERIORES - INTER,2010,45.45,TDA,IES Padre Total,nan
9119.0,CORPORACION UNIVERSITARIA AMERICANA,2010,29.21,TDA,IES Padre Total,nan
9120.0,FUNDACION UNIVERSITARIA BELLAS ARTES,2010,9.33,TDA,IES Padre Total,nan
9121.0,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO,2010,19.54,TDA,IES Padre Total,nan
9124.0,TECNOLOGICO COREDI,2010,2.8,TDA,IES Padre Total,nan
9127.0,CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA,2010,26.15,TDA,IES Padre Total,nan
1101.0,UNIVERSIDAD NACIONAL DE COLOMBIA,2011,5.74,TDA,IES Padre Total,nan
1105.0,UNIVERSIDAD PEDAGOGICA NACIONAL,2011,7.33,TDA,IES Padre Total,nan
1106.0,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC,2011,6.38,TDA,IES Padre Total,nan
1110.0,UNIVERSIDAD DEL CAUCA,2011,7.59,TDA,IES Padre Total,nan
1111.0,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,2011,10.91,TDA,IES Padre Total,nan
1112.0,UNIVERSIDAD DE CALDAS,2011,8.63,TDA,IES Padre Total,nan
1113.0,UNIVERSIDAD DE CORDOBA,2011,12.42,TDA,IES Padre Total,nan
1114.0,UNIVERSIDAD SURCOLOMBIANA,2011,6.7,TDA,IES Padre Total,nan
1115.0,UNIVERSIDAD DE LA AMAZONIA,2011,9.76,TDA,IES Padre Total,nan
1117.0,UNIVERSIDAD MILITAR-NUEVA GRANADA,2011,15.86,TDA,IES Padre Total,nan
1118.0,UNIVERSIDAD TECNOLOGICA DEL CHOCO-DIEGO LUIS CORDOBA,2011,13.15,TDA,IES Padre Total,nan
1119.0,UNIVERSIDAD DE LOS LLANOS,2011,5.84,TDA,IES Padre Total,nan
1120.0,UNIVERSIDAD POPULAR DEL CESAR,2011,13.6,TDA,IES Padre Total,nan
1121.0,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA,2011,5.98,TDA,IES Padre Total,nan
1122.0,UNIVERSIDAD DEL PACIFICO,2011,14.56,TDA,IES Padre Total,nan
1201.0,UNIVERSIDAD DE ANTIOQUIA,2011,10.69,TDA,IES Padre Total,nan
1202.0,UNIVERSIDAD DEL ATLANTICO,2011,12.05,TDA,IES Padre Total,nan
1203.0,UNIVERSIDAD DEL VALLE,2011,9.17,TDA,IES Padre Total,nan
1204.0,UNIVERSIDAD INDUSTRIAL DE SANTANDER,2011,5.41,TDA,IES Padre Total,nan
1205.0,UNIVERSIDAD DE CARTAGENA,2011,10.73,TDA,IES Padre Total,nan
1206.0,UNIVERSIDAD DE NARIO,2011,19.41,TDA,IES Padre Total,nan
1207.0,UNIVERSIDAD DEL TOLIMA,2011,23.72,TDA,IES Padre Total,nan
1208.0,UNIVERSIDAD DEL QUINDIO,2011,12.46,TDA,IES Padre Total,nan
1209.0,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,2011,9.43,TDA,IES Padre Total,nan
1210.0,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,2011,13.4,TDA,IES Padre Total,nan
1212.0,UNIVERSIDAD DE PAMPLONA,2011,8.02,TDA,IES Padre Total,nan
1213.0,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,2011,7.66,TDA,IES Padre Total,nan
1214.0,UNIVERSIDAD DE CUNDINAMARCA-UDEC,2011,12.91,TDA,IES Padre Total,nan
1217.0,UNIVERSIDAD DE SUCRE,2011,6.52,TDA,IES Padre Total,nan
1218.0,UNIVERSIDAD DE LA GUAJIRA,2011,13.01,TDA,IES Padre Total,nan
1301.0,UNIVERSIDAD DISTRITAL-FRANCISCO JOSE DE CALDAS,2011,10.35,TDA,IES Padre Total,nan
1701.0,PONTIFICIA UNIVERSIDAD JAVERIANA,2011,6.64,TDA,IES Padre Total,nan
1703.0,UNIVERSIDAD INCCA DE COLOMBIA,2011,15.04,TDA,IES Padre Total,nan
1704.0,UNIVERSIDAD SANTO TOMAS,2011,13.49,TDA,IES Padre Total,nan
1706.0,UNIVERSIDAD EXTERNADO DE COLOMBIA,2011,12.11,TDA,IES Padre Total,nan
1707.0,FUNDACION UNIVERSIDAD DE BOGOTA - JORGE TADEO LOZANO,2011,9.22,TDA,IES Padre Total,nan
1709.0,UNIVERSIDAD CENTRAL,2011,10.87,TDA,IES Padre Total,nan
1710.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,2011,9.83,TDA,IES Padre Total,nan
1711.0,UNIVERSIDAD DE LA SABANA,2011,6.36,TDA,IES Padre Total,nan
1712.0,UNIVERSIDAD EAFIT-,2011,5.02,TDA,IES Padre Total,nan
1713.0,UNIVERSIDAD DEL NORTE,2011,5.92,TDA,IES Padre Total,nan
1714.0,COLEGIO MAYOR DE NUESTRA SEORA DEL ROSARIO,2011,7.27,TDA,IES Padre Total,nan
1715.0,FUNDACION UNIVERSIDAD DE AMERICA,2011,5.5,TDA,IES Padre Total,nan
1718.0,UNIVERSIDAD DE SAN BUENAVENTURA,2011,11.5,TDA,IES Padre Total,nan
1719.0,UNIVERSIDAD CATOLICA DE COLOMBIA,2011,13.72,TDA,IES Padre Total,nan
1720.0,UNIVERSIDAD MARIANA,2011,14.5,TDA,IES Padre Total,nan
1722.0,UNIVERSIDAD DE MANIZALES,2011,5.3,TDA,IES Padre Total,nan
1725.0,FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA -FUAC-,2011,11.53,TDA,IES Padre Total,nan
1726.0,UNIVERSIDAD CATOLICA DE ORIENTE -UCO,2011,11.25,TDA,IES Padre Total,nan
1728.0,UNIVERSIDAD SERGIO ARBOLEDA,2011,13.16,TDA,IES Padre Total,nan
1729.0,UNIVERSIDAD EL BOSQUE,2011,9.85,TDA,IES Padre Total,nan
1734.0,UNIVERSIDAD DE BOYACA UNIBOYACA,2011,9.7,TDA,IES Padre Total,nan
1735.0,UNIVERSIDAD MANUELA BELTRAN-UMB-,2011,13.56,TDA,IES Padre Total,nan
1801.0,UNIVERSIDAD LA GRAN COLOMBIA,2011,10.79,TDA,IES Padre Total,nan
1803.0,UNIVERSIDAD DE LA SALLE,2011,10.81,TDA,IES Padre Total,nan
1804.0,UNIVERSIDAD AUTONOMA DEL CARIBE- UNIAUTONOMA,2011,12.37,TDA,IES Padre Total,nan
1805.0,UNIVERSIDAD SANTIAGO DE CALI,2011,12.67,TDA,IES Padre Total,nan
1806.0,UNIVERSIDAD LIBRE,2011,8.21,TDA,IES Padre Total,nan
1812.0,UNIVERSIDAD DE MEDELLIN,2011,8.94,TDA,IES Padre Total,nan
1813.0,UNIVERSIDAD DE LOS ANDES,2011,4.52,TDA,IES Padre Total,nan
1814.0,UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-,2011,9.24,TDA,IES Padre Total,nan
1815.0,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA,2011,7.28,TDA,IES Padre Total,nan
1818.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2011,12.8,TDA,IES Padre Total,nan
1823.0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,2011,7.93,TDA,IES Padre Total,nan
1824.0,UNIVERSIDAD METROPOLITANA,2011,10.83,TDA,IES Padre Total,nan
1825.0,UNIVERSIDAD AUTONOMA DE MANIZALES,2011,11.4,TDA,IES Padre Total,nan
1826.0,UNIVERSIDAD ANTONIO NARIO,2011,14.68,TDA,IES Padre Total,nan
1827.0,UNIVERSIDAD CATOLICA DE MANIZALES,2011,4.03,TDA,IES Padre Total,nan
1828.0,UNIVERSIDAD ICESI,2011,5.17,TDA,IES Padre Total,nan
1830.0,UNIVERSIDAD AUTONOMA DE OCCIDENTE,2011,11.05,TDA,IES Padre Total,nan
1831.0,UNIVERSIDAD DE IBAGUE,2011,10.66,TDA,IES Padre Total,nan
1832.0,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,2011,17.8,TDA,IES Padre Total,nan
1833.0,UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,2011,10.43,TDA,IES Padre Total,nan
1835.0,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA,2011,22.04,TDA,IES Padre Total,nan
2102.0,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2011,23.47,TDA,IES Padre Total,nan
2104.0,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA-ESAP-,2011,9.26,TDA,IES Padre Total,nan
2106.0,DIRECCION NACIONAL DE ESCUELAS,2011,10.66,TDA,IES Padre Total,nan
2110.0,COLEGIO MAYOR DE ANTIOQUIA,2011,8.06,TDA,IES Padre Total,nan
2114.0,ESCUELA NACIONAL DEL DEPORTE,2011,9.82,TDA,IES Padre Total,nan
2206.0,INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,2011,7.34,TDA,IES Padre Total,nan
2207.0,INSTITUTO UNIVERSITARIO DE LA PAZ,2011,15.04,TDA,IES Padre Total,nan
2208.0,CONSERVATORIO DEL TOLIMA,2011,8.22,TDA,IES Padre Total,nan
2209.0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,2011,12.94,TDA,IES Padre Total,nan
2211.0,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,2011,12.84,TDA,IES Padre Total,nan
2301.0,UNIDAD CENTRAL DEL VALLE DEL CAUCA,2011,10.64,TDA,IES Padre Total,nan
2302.0,INSTITUCION UNIVERSITARIA DE ENVIGADO,2011,21.51,TDA,IES Padre Total,nan
2701.0,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA - UNICOC,2011,14.5,TDA,IES Padre Total,nan
2702.0,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,2011,5.84,TDA,IES Padre Total,nan
2704.0,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-,2011,4.99,TDA,IES Padre Total,nan
2707.0,FUNDACION UNIVERSITARIA JUAN N. CORPAS,2011,5.12,TDA,IES Padre Total,nan
2708.0,UNIVERSIDAD CES,2011,5.28,TDA,IES Padre Total,nan
2709.0,FUNDACION UNIVERSITARIA SAN MARTIN,2011,15.7,TDA,IES Padre Total,nan
2710.0,FUNDACION UNIVERSITARIA MONSERRATE -UNIMONSERRATE,2011,8.26,TDA,IES Padre Total,nan
2711.0,UNIVERSIDAD CATOLICA DE PEREIRA,2011,11.81,TDA,IES Padre Total,nan
2712.0,FUNDACION UNIVERSITARIA KONRAD LORENZ,2011,9.73,TDA,IES Padre Total,nan
2713.0,FUNDACION UNIVERSITARIA LOS LIBERTADORES,2011,13.24,TDA,IES Padre Total,nan
2715.0,FUNDACION UNIVERSITARIA DE POPAYAN,2011,12.64,TDA,IES Padre Total,nan
2719.0,UNIVERSIDAD CATLICA LUIS AMIG,2011,9.17,TDA,IES Padre Total,nan
2720.0,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,2011,11.0,TDA,IES Padre Total,nan
2721.0,FUNDACION UNIVERSITARIA MARIA CANO,2011,17.28,TDA,IES Padre Total,nan
2722.0,FUNDACION CENTRO UNIVERSITARIO DE BIENESTAR RURAL,2011,98.7,TDA,IES Padre Total,nan
2723.0,FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-,2011,3.88,TDA,IES Padre Total,nan
2724.0,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,2011,10.82,TDA,IES Padre Total,nan
2725.0,POLITECNICO GRANCOLOMBIANO,2011,18.29,TDA,IES Padre Total,nan
2727.0,FUNDACION UNIVERSITARIA-CEIPA-,2011,29.03,TDA,IES Padre Total,nan
2728.0,FUNDACION UNIVERSITARIA DEL AREA ANDINA,2011,12.7,TDA,IES Padre Total,nan
2730.0,FUNDACION ESCUELA COLOMBIANA DE REHABILITACION,2011,7.19,TDA,IES Padre Total,nan
2731.0,FUNDACION UNIVERSITARIA CATOLICA LUMEN GENTIUM,2011,28.56,TDA,IES Padre Total,nan
2732.0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,2011,18.27,TDA,IES Padre Total,nan
2733.0,FUNDACIN UNIVERSITARIA SAN ALFONSO- FUSA-,2011,22.5,TDA,IES Padre Total,nan
2736.0,FUNDACION UNIVERSITARIA SEMINARIO BIBLICO DE COLOMBIA,2011,7.87,TDA,IES Padre Total,nan
2738.0,FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE BOGOTA,2011,13.64,TDA,IES Padre Total,nan
2739.0,FUNDACION DE ESTUDIOS SUPERIORES UNIVERSITARIOS DE URABA ANTONIO ROLDAN BETANCUR,2011,13.85,TDA,IES Padre Total,nan
2740.0,INSTITUCION UNIVERSITARIA COLOMBO AMERICANA - UNICA,2011,6.47,TDA,IES Padre Total,nan
2741.0,FUNDACION DE ESTUDIOS SUPERIORES - MONSEOR ABRAHAM ESCUDERO MONTOYA  - FUNDES,2011,11.98,TDA,IES Padre Total,nan
2743.0,FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO,2011,13.11,TDA,IES Padre Total,nan
2744.0,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI,2011,8.63,TDA,IES Padre Total,nan
2745.0,FUNDACIN UNIVERSITARIA COMPENSAR,2011,21.22,TDA,IES Padre Total,nan
2746.0,FUNDACION UNIVERSITARIA SANITAS,2011,12.18,TDA,IES Padre Total,nan
2747.0,FUNDACION UNIVERSITARIA AUTONOMA DE LAS AMERICAS,2011,13.84,TDA,IES Padre Total,nan
2748.0,FUNDACION UNIVERSITARIA SEMINARIO TEOLOGICO BAUTISTA INTERNACIONAL,2011,12.78,TDA,IES Padre Total,nan
2749.0,INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA,2011,10.31,TDA,IES Padre Total,nan
2805.0,UNIVERSIDAD SIMON BOLIVAR,2011,30.13,TDA,IES Padre Total,nan
2810.0,CORPORACION UNIVERSIDAD DE LA COSTA CUC,2011,11.25,TDA,IES Padre Total,nan
2811.0,ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO,2011,13.92,TDA,IES Padre Total,nan
2812.0,UNIVERSIDAD EAN,2011,15.37,TDA,IES Padre Total,nan
2813.0,UNIVERSIDAD EIA,2011,7.49,TDA,IES Padre Total,nan
2815.0,CORPORACION UNIVERSITARIA ADVENTISTA - UNAC,2011,7.59,TDA,IES Padre Total,nan
2818.0,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-,2011,17.98,TDA,IES Padre Total,nan
2820.0,CORPORACION UNIVERSITARIA LASALLISTA,2011,17.45,TDA,IES Padre Total,nan
2823.0,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR,2011,10.14,TDA,IES Padre Total,nan
2824.0,CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS,2011,26.0,TDA,IES Padre Total,nan
2825.0,CORPORACION UNIVERSITARIA RAFAEL NUEZ,2011,11.72,TDA,IES Padre Total,nan
2827.0,CORPORACION UNIVERSITARIA DEL META - UNIMETA,2011,14.78,TDA,IES Padre Total,nan
2828.0,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,2011,10.17,TDA,IES Padre Total,nan
2829.0,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,2011,17.27,TDA,IES Padre Total,nan
2830.0,CORPORACION UNIVERSITARIA IBEROAMERICANA,2011,7.34,TDA,IES Padre Total,nan
2831.0,CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA,2011,18.87,TDA,IES Padre Total,nan
2832.0,UNIVERSIDAD DE SANTANDER - UDES,2011,12.64,TDA,IES Padre Total,nan
2833.0,CORPORACION UNIVERSITARIA REMINGTON,2011,5.48,TDA,IES Padre Total,nan
2834.0,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,2011,5.16,TDA,IES Padre Total,nan
2836.0,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2011,22.86,TDA,IES Padre Total,nan
2837.0,CORPORACION UNIVERSITARIA REPUBLICANA,2011,23.1,TDA,IES Padre Total,nan
2838.0,CORPORACION COLEGIATURA COLOMBIANA,2011,10.84,TDA,IES Padre Total,nan
2840.0,CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE,2011,6.71,TDA,IES Padre Total,nan
2842.0,CORPORACION UNIVERSITARIA REFORMADA - CUR -,2011,13.33,TDA,IES Padre Total,nan
2847.0,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI,2011,14.39,TDA,IES Padre Total,nan
2848.0,CORPORACION UNIVERSITARIA  UNITEC,2011,18.94,TDA,IES Padre Total,nan
2849.0,CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA,2011,7.54,TDA,IES Padre Total,nan
2850.0,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE,2011,12.85,TDA,IES Padre Total,nan
2901.0,ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GENERAL RICARDO CHARRY SOLANO,2011,76.17,TDA,IES Padre Total,nan
2902.0,ESCUELA DE LOGISTICA,2011,10.14,TDA,IES Padre Total,nan
2903.0,ESCUELA DE COMUNICACIONES,2011,0.72,TDA,IES Padre Total,nan
2905.0,CENTRO DE EDUCACION MILITAR - CEMIL,2011,0.0,TDA,IES Padre Total,nan
3102.0,INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-,2011,25.81,TDA,IES Padre Total,nan
3103.0,COLEGIO MAYOR DE BOLIVAR,2011,11.34,TDA,IES Padre Total,nan
3104.0,COLEGIO MAYOR DEL CAUCA,2011,10.45,TDA,IES Padre Total,nan
3107.0,INSTITUCIN UNIVERSITARIA PASCUAL BRAVO,2011,26.3,TDA,IES Padre Total,nan
3114.0,ESCUELA NAVAL DE SUBOFICIALES ARC BARRANQUILLA,2011,22.74,TDA,IES Padre Total,nan
3115.0,INSTITUTO TECNOLOGICO DEL PUTUMAYO,2011,68.46,TDA,IES Padre Total,nan
3117.0,INSTITUCIN UNIVERSITARIA ITSA,2011,32.07,TDA,IES Padre Total,nan
3201.0,UNIDADES TECNOLOGICAS DE SANTANDER,2011,19.0,TDA,IES Padre Total,nan
3204.0,TECNOLOGICO DE ANTIOQUIA,2011,10.65,TDA,IES Padre Total,nan
3301.0,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO,2011,20.39,TDA,IES Padre Total,nan
3302.0,INSTITUTO TECNOLOGICO METROPOLITANO,2011,21.98,TDA,IES Padre Total,nan
3303.0,ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO,2011,37.39,TDA,IES Padre Total,nan
3702.0,FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA-FABA-,2011,17.7,TDA,IES Padre Total,nan
3703.0,FUNDACION ESCUELA COLOMBIANA DE MERCADOTECNIA -ESCOLME-,2011,12.12,TDA,IES Padre Total,nan
3705.0,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA,2011,11.09,TDA,IES Padre Total,nan
3706.0,"FUNDACION CENTRO COLOMBIANO DE ESTUDIOS PROFESIONALES, -F.C.E.C.E.P.",2011,15.98,TDA,IES Padre Total,nan
3710.0,FUNDACION UNIVERSITARIA ANTONIO DE AREVALO - UNITECNAR,2011,19.78,TDA,IES Padre Total,nan
3712.0,FUNDACION CENTRO DE INVESTIGACION DOCENCIA Y CONSULTORIA ADMINISTRATIVA-F-CIDCA-,2011,17.1,TDA,IES Padre Total,nan
3713.0,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU,2011,13.52,TDA,IES Padre Total,nan
3715.0,FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO,2011,13.95,TDA,IES Padre Total,nan
3716.0,TECNOLOGICA FITEC,2011,17.2,TDA,IES Padre Total,nan
3718.0,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,2011,13.12,TDA,IES Padre Total,nan
3719.0,INSTITUCION UNIVERSITARIA LATINA - UNILATINA,2011,36.99,TDA,IES Padre Total,nan
3720.0,FUNDACION UNIVERSITARIA ESUMER,2011,14.65,TDA,IES Padre Total,nan
3725.0,FUNDACION TECNOLOGICA ALBERTO MERANI,2011,19.77,TDA,IES Padre Total,nan
3801.0,CORPORACION DE ESTUDIOS TECNOLOGICOS DEL NORTE DEL VALLE,2011,26.28,TDA,IES Padre Total,nan
3803.0,CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES,2011,23.75,TDA,IES Padre Total,nan
3805.0,INSTITUTO DE EDUCACION EMPRESARIAL-IDEE-,2011,7.41,TDA,IES Padre Total,nan
3806.0,CORPORACION ESCUELA SUPERIOR DE ADMINISTRACION Y ESTUDIOS TECNOLOGICOS- EAE,2011,37.34,TDA,IES Padre Total,nan
3807.0,ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-,2011,1.15,TDA,IES Padre Total,nan
3808.0,CORPORACION TECNOLOGICA DE BOGOTA - CTB - ,2011,20.19,TDA,IES Padre Total,nan
3809.0,INSTITUTO SUPERIOR DE CIENCIAS SOCIALES Y ECONOMICO FAMILIARES-ICSEF-,2011,30.53,TDA,IES Padre Total,nan
3810.0,CORPORACION EDUCATIVA -ITAE-,2011,25.95,TDA,IES Padre Total,nan
3811.0,CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION,2011,14.77,TDA,IES Padre Total,nan
3812.0,INSTITUCION UNIVERSITARIA MARCO FIDEL SUAREZ - IUMAFIS,2011,18.4,TDA,IES Padre Total,nan
3817.0,CORPORACION UNIVERSITARIA AUTONOMA DE NARIO -AUNAR-,2011,41.75,TDA,IES Padre Total,nan
3819.0,CORPORACION TECNOLOGICA INDUSTRIAL COLOMBIANA - TEINCO,2011,21.09,TDA,IES Padre Total,nan
3820.0,CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-,2011,17.68,TDA,IES Padre Total,nan
3821.0,CORPORACION POLITECNICO DE LA COSTA ATLANTICA,2011,22.8,TDA,IES Padre Total,nan
3822.0,POLITECNICO ICAFT,2011,12.0,TDA,IES Padre Total,nan
3823.0,UNION AMERICANA DE EDUCACION SUPERIOR- UNION AMERICANA,2011,63.83,TDA,IES Padre Total,nan
3824.0,ESCUELA SUPERIOR DE CIENCIAS EMPRESARIALES - ECIEM,2011,14.2,TDA,IES Padre Total,nan
3826.0,CORPORACION INTERNACIONAL PARA EL DESARROLLO EDUCATIVO -CIDE-,2011,14.23,TDA,IES Padre Total,nan
3827.0,POLITECNICO SANTAFE DE BOGOTA,2011,83.33,TDA,IES Padre Total,nan
3828.0,TECNOLOGICA DEL SUR,2011,0.0,TDA,IES Padre Total,nan
3829.0,CORPORACION JHON F. KENNEDY,2011,34.2,TDA,IES Padre Total,nan
3830.0,CORPORACION UNIVERSAL DE INVESTIGACION Y TECNOLOGIA -CORUNIVERSITEC-,2011,8.1,TDA,IES Padre Total,nan
3831.0,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA,2011,32.94,TDA,IES Padre Total,nan
3834.0,CORPORACION TECNOLOGICA CATOLICA DE OCCIDENTE - TECOC -,2011,8.02,TDA,IES Padre Total,nan
3901.0,ESCUELA DE FORMACION DE INFANTERIA DE MARINA,2011,0.0,TDA,IES Padre Total,nan
3902.0,ESCUELA  MILITAR DE SUBOFICIALES SARGENTO INOCENCIO CHINCA,2011,0.91,TDA,IES Padre Total,nan
4101.0,INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO,2011,21.74,TDA,IES Padre Total,nan
4102.0,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,2011,31.31,TDA,IES Padre Total,nan
4106.0,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES,2011,51.27,TDA,IES Padre Total,nan
4107.0,INSTITUTO TECNICO AGRICOLA ITA,2011,35.24,TDA,IES Padre Total,nan
4108.0,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,2011,13.09,TDA,IES Padre Total,nan
4109.0,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,2011,20.58,TDA,IES Padre Total,nan
4110.0,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,2011,20.0,TDA,IES Padre Total,nan
4111.0,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUMBERTO VELASQUEZ GARCIA,2011,26.39,TDA,IES Padre Total,nan
4112.0,COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC,2011,17.52,TDA,IES Padre Total,nan
4701.0,FUNDACION ACADEMIA DE DIBUJO PROFESIONAL,2011,15.45,TDA,IES Padre Total,nan
4702.0,FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-,2011,0.0,TDA,IES Padre Total,nan
4705.0,"FUNDACION CENTRO DE EDUCACION SUPERIOR,INVESTIGACION Y PROFESIONALIZACION -CEDINPRO-",2011,57.81,TDA,IES Padre Total,nan
4708.0,FUNDACION ESCUELA COLOMBIANA DE HOTELERIA Y TURISMO-ECOTET-,2011,26.71,TDA,IES Padre Total,nan
4709.0,INSTITUCION UNIVERSITARIA EAM,2011,15.86,TDA,IES Padre Total,nan
4714.0,FUNDACION INTERAMERICANA TECNICA-FIT-,2011,4.99,TDA,IES Padre Total,nan
4719.0,FUNDACION DE EDUCACION SUPERIOR NUEVA AMERICA,2011,29.83,TDA,IES Padre Total,nan
4721.0,FUNDACION UNIVERSITARIA HORIZONTE,2011,52.78,TDA,IES Padre Total,nan
4726.0,FUNDACION UNIVERSITARIA SAN MATEO - SAN MATEO EDUCACION SUPERIOR,2011,23.94,TDA,IES Padre Total,nan
4727.0,POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR,2011,26.63,TDA,IES Padre Total,nan
4801.0,CORPORACION ACADEMIA SUPERIOR DE ARTES,2011,18.56,TDA,IES Padre Total,nan
4803.0,CORPORACION POLITECNICO COLOMBO ANDINO,2011,28.08,TDA,IES Padre Total,nan
4808.0,CORPORACION REGIONAL DE EDUCACION SUPERIOR-CRES-DE CALI,2011,40.74,TDA,IES Padre Total,nan
4810.0,CORPORACION UNIVERSITARIA CENDA,2011,32.97,TDA,IES Padre Total,nan
4812.0,CORPORACION DE EDUCACION SUPERIOR SURAMERICA,2011,100.0,TDA,IES Padre Total,nan
4813.0,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,2011,30.64,TDA,IES Padre Total,nan
